"","X","eventid","iyear","imonth","iday","extended","country","region","latitude","longitude","specificity","vicinity","crit1","crit2","crit3","doubtterr","multiple","success","suicide","attacktype1","targtype1","targsubtype1","natlty1","guncertain1","individual","weaptype1","weapsubtype1","nkill","Cluster"
"192",94518,201306160042,2013,6,16,0,92,6,25.495444,90.616793,1,0,1,1,1,0,0,1,0,3,3,22,92,0,0,6,17,0,4
"193",135712,201611240023,2016,11,24,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,1,1
"194",33107,199002040003,1990,2,4,0,92,6,31.633078,74.878288,1,0,1,1,1,0,0,1,0,3,2,21,92,0,0,6,16,0,1
"195",56787,200009110005,2000,9,11,0,93,5,5.541471,95.342957,1,0,1,1,1,0,1,1,0,3,3,22,93,0,0,6,16,0,3
"196",42086,199208170021,1992,8,17,0,209,10,38.135562,39.451253,1,0,1,1,1,0,0,1,0,2,14,73,209,0,0,5,2,2,1
"197",118412,201505120124,2015,5,12,0,123,11,16.88073,-1.924122,2,0,1,1,1,0,0,1,0,2,14,67,123,0,0,5,5,0,6
"198",51578,199701200002,1997,1,20,0,603,8,54.855103,-5.811254,1,0,1,1,1,0,0,1,0,3,14,69,216,0,0,6,16,0,7
"199",52088,199704070003,1997,4,7,0,117,4,22.192266,113.547631,1,0,1,1,1,-9,0,1,0,2,3,23,117,0,0,5,5,0,8
"200",129315,201604270003,2016,4,27,1,228,10,13.606114,43.927647,3,0,1,1,1,0,0,1,0,6,8,48,228,0,0,13,21,0,3
"201",142878,201709050030,2017,9,5,0,153,6,32.800575,70.49556,1,0,1,1,1,0,0,0,0,3,20,108,153,0,0,6,16,0,3
"202",87969,201208050041,2012,8,5,0,92,6,33.64542,75.019676,1,0,1,1,1,0,0,0,0,3,20,108,92,0,0,6,8,0,4
"203",84764,201202250022,2012,2,25,0,153,6,26.241957,68.399292,1,0,1,1,1,0,1,1,0,3,19,100,153,0,0,6,16,0,2
"204",91933,201303050001,2013,3,5,0,95,10,35.45211,44.375465,1,0,1,1,1,0,0,1,0,3,3,23,95,0,0,6,15,5,7
"205",95663,201307270032,2013,7,27,0,60,10,31.126646,33.800865,1,0,1,1,1,0,0,1,0,2,3,22,60,0,0,5,5,0,3
"206",90083,201211260005,2012,11,26,0,205,5,6.260623,101.253677,1,0,1,1,0,1,0,1,0,3,4,27,205,0,0,6,7,0,3
"207",45791,199409100010,1994,9,10,0,43,3,-33.366238,-70.505302,1,0,1,1,1,0,1,1,0,3,15,86,217,0,0,6,16,0,3
"208",78875,201010090016,2010,10,9,0,153,6,34.574856,71.276081,1,0,1,1,1,0,1,1,0,3,8,49,153,0,0,6,17,0,6
"209",52721,199707070004,1997,7,7,0,5,9,42.0675,19.513056,1,0,1,1,1,-9,0,1,0,2,2,19,5,0,0,5,5,1,4
"210",138790,201703310004,2017,3,31,0,160,5,6.880979,124.49909,1,0,1,1,0,1,0,1,0,3,4,29,160,0,0,6,12,0,7
"211",104485,201404190036,2014,4,19,0,95,10,34.92485,43.491413,1,1,1,1,1,0,0,1,0,2,3,23,95,0,0,5,5,2,3
"212",29668,198902010006,1989,2,1,0,603,8,54.607712,-5.95621,1,0,1,1,1,0,0,1,0,2,2,21,233,1,0,5,3,0,7
"213",89389,201210190023,2012,10,19,0,96,8,53.386813,-6.377197,1,0,1,1,1,0,0,0,0,3,20,107,96,0,0,6,16,0,6
"214",26150,198711130004,1987,11,13,0,45,3,10.47692,-73.25049,1,0,1,1,1,0,0,0,0,1,2,21,45,0,0,5,3,0,3
"215",29365,198812260001,1988,12,26,0,159,3,-11.520494,-75.899782,1,0,1,1,1,0,0,1,0,3,1,5,159,0,0,6,16,0,3
"216",51593,199701220002,1997,1,22,0,92,6,28.8909,76.5796,1,0,1,1,1,0,1,1,0,3,14,74,92,0,0,6,16,0,4
"217",125909,201601060013,2016,1,6,0,182,11,2.349308,42.280334,1,0,1,1,1,0,0,1,0,2,14,77,182,0,0,5,5,1,2
"218",122152,201509040037,2015,9,4,0,92,6,18.61737,81.394917,1,0,1,1,1,0,0,1,0,2,3,25,92,0,0,9,23,0,4
"219",56949,200010140007,2000,10,14,0,6,10,36.199722,2.848611,1,1,1,1,1,0,0,1,0,2,14,71,6,1,0,9,23,6,8
"220",110493,201409210082,2014,9,21,0,1004,11,11.763188,32.840416,1,0,1,1,1,0,1,1,0,9,14,75,1004,0,0,13,23,7,1
"221",107007,201406210044,2014,6,21,0,95,10,34.790665,44.662151,1,0,1,1,1,0,0,1,0,9,4,36,95,0,0,13,23,5,3
"222",104402,201404170022,2014,4,17,0,95,10,34.92485,43.491413,1,0,1,1,1,0,1,1,0,3,21,108,95,0,0,6,16,0,3
"223",144628,201711260028,2017,11,26,0,141,6,29.719862,81.22283,2,0,1,1,1,0,1,1,0,3,20,109,141,0,0,6,16,0,1
"224",73637,200905250020,2009,5,25,0,147,11,5.528666,5.756006,3,0,1,1,1,0,0,1,0,3,1,1,217,1,0,6,16,0,3
"225",140059,201705210045,2017,5,21,0,147,11,5.528286,7.493379,1,0,1,1,1,0,0,0,0,1,2,18,147,0,0,5,5,0,3
"226",56001,200001280002,2000,1,28,0,186,6,43.2267,38.371107,5,0,1,1,1,1,0,1,0,2,4,34,186,0,0,5,2,3,2
"227",63028,200508150005,2005,8,15,0,92,6,34.08374,74.789902,1,0,1,1,1,0,0,1,0,3,14,71,92,0,0,6,16,0,7
"228",142740,201708290002,2017,8,28,0,4,6,31.515347,67.521606,1,0,1,1,1,0,0,1,0,9,3,25,4,0,0,13,23,5,2
"229",144065,201710290031,2017,10,29,0,92,6,18.388506,81.647659,3,0,1,1,1,0,0,0,0,3,3,23,92,0,0,6,8,0,3
"230",78850,201010070012,2010,10,7,0,95,10,36.354145,43.14357,1,0,1,1,1,0,0,0,0,1,2,18,95,0,0,5,2,0,3
"231",136207,201612120041,2016,12,12,0,4,6,31.610308,64.960533,1,0,1,1,1,0,0,1,0,3,14,73,4,0,0,6,16,0,3
"232",23379,198609250001,1986,9,25,0,43,3,-33.366238,-70.505302,1,0,1,1,1,0,0,1,0,3,7,46,43,0,0,6,16,0,3
"233",140397,201706020021,2017,6,2,0,182,11,-1.136914,41.223171,1,0,1,1,0,1,0,1,0,2,4,27,182,0,0,6,11,0,1
"234",76431,201002260012,2010,2,26,1,104,11,4.455595,35.929689,1,0,1,1,1,0,0,1,0,2,4,39,104,1,0,5,5,1,4
"235",107240,201406290010,2014,6,29,0,45,3,6.957063,-71.088624,3,0,1,1,1,0,0,1,0,3,1,1,45,0,0,6,11,0,4
"236",34465,199006240003,1990,6,24,0,209,10,38.041691,44.02121,1,0,1,1,0,1,0,1,0,2,4,29,209,0,0,5,2,5,6
"237",92134,201303140022,2013,3,14,0,155,10,31.719515,35.202492,1,0,1,1,1,0,0,0,0,3,15,86,97,0,0,6,31,0,4
"238",26830,198802210001,1988,2,21,0,101,4,35.689125,139.747742,1,0,1,1,1,0,0,1,0,3,14,78,101,0,0,6,16,0,4
"239",18880,198410280012,1984,10,28,0,61,2,13.922502,-89.15868,1,0,1,1,0,1,0,1,0,2,4,29,61,0,0,5,2,20,1
"240",120461,201507130077,2015,7,13,0,4,6,33.68856,64.864769,3,0,1,1,1,0,0,0,0,2,3,24,4,0,0,5,5,4,3
"241",33487,199003240013,1990,3,24,0,359,9,39.319439,46.146092,3,1,1,1,1,0,0,1,0,3,19,100,359,0,0,6,16,0,2
"242",2108,197411050001,1974,11,5,0,98,8,41.890961,12.490069,1,0,1,1,1,0,0,1,0,7,1,4,217,0,0,8,20,0,3
"243",51403,199612230003,1996,12,23,0,6,10,36.763763,3.055413,1,0,1,1,1,0,0,1,0,3,1,2,6,0,0,6,15,8,6
"244",19194,198412190009,1984,12,19,0,43,3,-33.366238,-70.505302,1,0,1,1,1,0,0,1,0,3,1,7,43,1,0,6,16,0,7
"245",29335,198812200007,1988,12,20,0,61,2,13.495364,-88.979678,4,0,1,1,1,0,0,1,0,7,1,9,61,0,0,5,2,0,3
"246",81573,201106100010,2011,6,10,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,1,7,95,0,0,6,17,0,3
"247",45785,199409100004,1994,9,10,0,43,3,-33.468144,-70.3354,3,0,1,1,1,0,0,1,0,3,21,107,43,0,0,6,16,0,4
"248",136849,201701100024,2017,1,10,0,209,10,37.067631,37.37315,1,0,1,1,1,0,0,1,1,3,3,22,209,0,0,6,13,1,8
"249",64216,200604030020,2006,4,3,0,4,6,34.511111,70.187222,1,0,1,1,1,0,0,1,0,3,21,108,4,0,0,6,11,0,5
"250",130203,201605230041,2016,5,23,0,153,6,34.824444,72.394524,1,1,1,1,1,0,0,1,0,1,17,94,153,0,0,5,5,2,6
"251",82922,201110290014,2011,10,29,0,4,6,34.516895,69.147011,1,1,1,1,1,0,0,1,1,3,4,37,422,1,0,6,13,18,7
"252",81886,201107110003,2011,7,11,0,95,10,34.92485,43.491413,1,0,1,1,1,0,0,1,0,3,3,25,95,0,0,6,15,1,7
"253",137287,201701300023,2017,1,30,0,603,8,54.607712,-5.95621,1,0,1,1,1,0,0,1,0,7,15,86,233,0,0,8,18,0,2
"254",72519,200902090008,2009,2,9,0,141,6,27.708754,85.329498,1,0,1,1,1,0,0,1,0,2,2,18,141,0,0,5,5,0,8
"255",142286,201708120041,2017,8,12,0,153,6,30.200819,66.994354,1,0,1,1,1,0,0,1,1,3,4,39,153,0,0,6,13,16,1
"256",131225,201606240049,2016,6,24,0,182,11,2.059819,45.326115,1,0,1,1,1,0,1,1,0,3,2,21,182,0,0,6,11,1,1
"257",58521,200109170001,2001,9,17,0,167,9,43.298512,45.782906,1,0,1,1,1,1,0,1,0,2,4,35,167,1,0,5,5,9,3
"258",140081,201705220030,2017,5,22,0,4,6,35.378056,64.774444,1,0,1,1,1,0,0,1,0,2,22,109,4,0,0,5,5,5,3
"259",133260,201609010011,2016,9,1,0,60,10,31.073358,33.472405,4,0,1,1,1,0,0,0,0,3,20,107,60,0,0,6,16,0,2
"260",30059,198903120003,1989,3,12,0,43,3,-36.609282,-72.102064,1,0,1,1,1,0,0,1,0,3,2,21,43,0,0,6,16,0,1
"261",95275,201307150021,2013,7,15,0,18,10,26.28323,50.631496,1,0,1,1,1,0,0,1,0,2,2,15,18,0,0,8,19,0,1
"262",75879,200912270012,2009,12,27,0,182,11,3.926858,41.877171,1,0,1,1,1,0,0,1,0,2,12,61,182,0,0,5,5,1,3
"263",108234,201407200061,2014,7,20,0,153,6,32.999829,70.065025,3,0,1,1,0,1,0,1,0,2,4,27,153,0,0,5,5,1,3
"264",123713,201510250016,2015,10,25,0,92,6,24.325321,94.291939,1,1,1,1,0,1,0,1,0,2,4,29,92,0,0,5,5,1,1
"265",141964,201707290003,2017,7,29,0,95,10,36.098192,43.328769,2,0,1,1,1,0,0,1,0,3,14,76,95,0,0,6,16,3,4
"266",137156,201701240027,2017,1,23,0,92,6,27.380363,95.897038,1,1,1,1,1,0,0,0,0,3,20,108,92,0,0,6,7,0,8
"267",110406,201409190053,2014,9,19,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,0,3,14,74,95,0,0,6,15,2,6
"268",91305,201301310025,2013,1,31,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,1,2,15,153,0,0,5,5,1,3
"269",85021,201203090021,2012,3,9,0,78,8,37.99749,23.762728,1,0,1,1,1,0,0,1,0,3,1,3,78,0,0,6,7,0,3
"270",46887,199502280003,1995,2,28,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,3,3,22,159,0,0,6,16,0,1
"271",80069,201101300005,2011,1,30,0,182,11,2.059819,45.326115,1,0,1,1,1,0,0,1,0,2,14,67,182,0,0,5,5,1,4
"272",79966,201101200007,2011,1,20,0,160,5,16.044137,120.339032,1,0,1,1,1,0,0,1,0,2,14,77,160,0,0,5,5,1,7
"273",16084,198310280005,1983,10,28,0,43,3,-16.509317,45.324871,5,0,1,1,1,0,1,1,0,3,19,100,43,0,0,6,16,0,5
"274",93778,201305170026,2013,5,17,0,4,6,31.889889,64.750946,1,0,1,1,1,0,0,1,0,3,3,23,4,0,0,6,16,6,7
"275",28537,198809170003,1988,9,17,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,1,1,0,3,21,107,61,0,0,6,16,0,4
"276",72821,200903120019,2009,3,12,0,167,9,42.962411,45.247661,3,1,1,1,1,0,0,1,0,3,20,109,167,0,0,6,17,0,7
"277",30404,198904180016,1989,4,18,0,217,1,41.842602,-87.681229,1,0,1,1,1,0,0,1,0,7,14,76,217,0,0,8,18,0,4
"278",134095,201610010001,2016,10,1,0,182,11,2.059819,45.326115,1,0,1,1,1,0,0,1,1,3,1,2,182,0,0,6,15,4,1
"279",12165,198201040016,1982,1,4,0,83,2,15.0845,-90.48893,1,0,1,1,0,1,0,1,0,3,4,29,83,0,0,5,2,2,4
"280",67176,200708050005,2007,8,5,0,92,6,26.209015,92.938442,2,0,1,1,1,0,0,1,0,3,3,22,92,0,0,6,12,0,3
"281",13073,198206000003,1982,6,0,0,160,5,7.629752,123.031662,1,0,1,1,1,-9,0,1,0,1,14,67,160,0,0,13,23,2,6
"282",55872,200001010006,2000,1,1,0,19,6,22.341896,91.815117,1,0,1,1,1,0,1,1,0,2,14,75,19,0,0,6,16,0,1
"283",89450,201210220025,2012,10,22,0,147,11,11.704399,11.088539,1,0,1,1,1,0,0,1,0,2,2,18,147,0,0,5,5,4,3
"284",85092,201203140011,2012,3,14,0,153,6,34.920942,71.623948,1,0,1,1,1,0,0,1,0,3,14,67,153,0,0,6,12,5,1
"285",60548,200306220002,2003,6,22,0,118,9,42.000273,21.432541,1,0,1,1,1,0,1,1,0,3,14,74,118,0,0,6,16,0,7
"286",54992,199903310001,1999,3,31,0,185,8,42.84964,-2.692359,1,0,1,1,1,0,1,1,0,3,10,54,185,0,0,8,19,0,3
"287",87736,201207260005,2012,7,25,0,4,6,34.484219,62.58844,1,0,1,1,1,0,0,1,0,2,1,13,4,0,0,5,5,6,4
"288",99569,201312090017,2013,12,9,0,182,11,4.73538,45.2024,1,0,1,1,0,1,0,1,0,2,4,27,422,0,0,6,11,2,3
"289",110650,201409260073,2014,9,26,0,147,11,11.655408,13.412932,1,0,1,1,1,0,1,1,0,2,14,75,147,0,0,5,5,7,3
"290",137414,201702040016,2017,2,4,0,95,10,33.426758,44.228073,1,0,1,1,1,0,1,0,0,3,20,107,95,0,0,6,17,0,1
"291",110185,201409130041,2014,9,13,0,95,10,34.057114,44.218292,1,0,1,1,0,1,0,1,0,3,4,34,95,0,0,6,16,2,2
"292",74855,200909100015,2009,9,10,0,45,3,8.642183,-72.734823,1,0,1,1,1,0,0,1,0,3,2,18,45,1,0,6,17,2,7
"293",42768,199210140013,1992,10,14,0,94,10,35.724533,51.40519,1,0,1,1,0,1,0,1,0,2,4,29,94,0,0,8,19,0,2
"294",51200,199611240005,1996,11,24,0,205,5,6.190088,101.797961,3,0,1,1,1,-9,0,1,0,2,1,7,205,0,0,5,5,0,2
"295",75161,200910130010,2009,10,13,0,92,6,19.639543,79.474959,1,0,1,1,1,0,0,0,0,9,2,19,92,1,0,5,5,0,8
"296",92177,201303170009,2013,3,17,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,2,3,23,153,0,0,5,5,2,6
"297",126288,201601180004,2016,1,18,0,153,6,30.200819,66.994354,1,0,1,1,1,0,0,1,0,2,15,85,153,0,0,5,5,0,7
"298",85172,201203180030,2012,3,18,0,4,6,31.658611,64.404444,2,0,1,1,1,0,0,1,0,3,14,67,4,0,0,6,8,0,1
"299",143748,201710140017,2017,10,14,0,92,6,34.08374,74.789902,1,0,1,1,1,0,0,0,0,3,3,25,92,0,0,6,7,0,3
"300",96714,201309040002,2013,9,4,0,153,6,31.834328,70.90905,1,0,1,1,1,0,1,1,0,3,3,25,153,0,0,6,7,0,3
"301",135897,201612010009,2016,12,1,0,4,6,32.307927,65.80755,3,0,1,1,1,0,0,1,0,2,3,25,4,0,0,5,5,5,7
"302",126518,201601260030,2016,1,26,0,95,10,33.5009,44.216648,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,2,7
"303",53414,199710030002,1997,10,3,0,186,6,9.666399,80.020477,1,0,1,1,1,0,0,1,0,1,17,93,186,0,0,5,5,1,4
"304",40299,199203030007,1992,3,3,0,153,6,43,28.689863,5,0,1,1,1,0,0,1,0,3,2,15,153,0,0,6,15,0,1
"305",7104,197907090004,1979,7,9,0,139,11,-17.905095,15.975806,1,0,1,1,1,0,0,1,0,1,14,77,139,1,0,5,5,4,3
"306",3676,197703110007,1977,3,11,0,217,1,40.697132,-73.931351,1,0,1,1,1,0,0,0,0,7,2,21,217,0,0,8,18,0,3
"307",30272,198904050025,1989,4,5,0,61,2,13.498977,-88.202897,1,0,1,1,0,1,0,1,0,2,4,35,61,0,0,5,2,0,3
"308",11079,198107080002,1981,7,8,0,61,2,13.777749,-88.567496,1,0,1,1,0,1,0,1,0,2,4,29,61,0,0,5,2,4,7
"309",3927,197706150007,1977,6,15,0,185,8,42.815372,-1.653616,1,0,1,1,1,0,0,1,0,3,3,23,185,0,0,6,16,0,7
"310",40459,199203160010,1992,3,16,0,137,11,-25.891968,32.605135,1,1,1,1,1,0,0,1,0,2,14,75,137,0,0,5,2,34,6
"311",103358,201403230009,2014,3,23,0,182,11,2.798167,44.07856,1,0,1,1,1,0,0,1,0,2,14,67,182,0,0,5,5,8,3
"312",91275,201301300015,2013,1,30,1,45,3,1.114769,-76.319946,3,0,1,1,1,0,0,1,0,6,1,5,38,0,0,5,5,0,2
"313",80466,201103080006,2011,3,8,0,153,6,31.408822,73.083021,1,0,1,1,1,0,0,1,0,3,2,20,153,0,0,6,15,25,3
"314",19750,198503280006,1985,3,28,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,1,1,0,3,9,52,159,0,0,6,16,0,6
"315",125802,201601020033,2016,1,2,0,4,6,32.447202,65.057528,3,0,1,1,1,0,0,1,0,3,20,109,153,0,0,6,15,4,1
"316",92090,201303110035,2013,3,11,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,2,17,94,95,0,0,5,5,1,3
"317",59827,200211190003,2002,11,19,0,45,3,11.242035,-74.205384,1,0,1,1,1,0,1,1,0,3,1,8,45,1,0,6,16,1,2
"318",124280,201511110066,2015,11,11,0,160,5,8.656259,117.510498,1,0,1,1,1,0,0,0,0,1,2,15,160,0,0,5,5,0,2
"319",40996,199205020001,1992,5,2,0,6,10,36.763763,3.055413,1,0,1,1,1,0,0,0,0,1,3,25,6,0,0,5,3,0,8
"320",5776,197812210005,1978,12,21,0,98,8,41.890961,12.490069,1,0,1,1,1,0,0,1,0,2,3,23,98,0,0,5,3,2,2
"321",115062,201502020002,2015,2,2,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,1,7,95,0,0,6,16,2,8
"322",78010,201007290003,2010,7,29,0,195,11,10.989985,51.40519,5,0,1,1,1,0,0,1,0,2,7,47,422,0,0,5,5,0,1
"323",71263,200810180002,2008,10,18,0,94,10,39.087403,44.354528,3,0,1,1,0,1,0,1,0,9,4,34,94,1,0,13,23,1,5
"324",98508,201311070010,2013,11,7,0,95,10,36.354145,43.14357,1,0,1,1,1,0,0,1,0,3,14,74,95,0,0,6,16,2,6
"325",3492,197612060005,1976,12,6,0,217,1,40.438335,-79.997459,1,0,1,0,1,1,0,0,0,2,1,3,217,0,0,5,3,0,3
"326",42502,199209220013,1992,9,22,0,6,10,36.35,6.6,1,0,1,1,1,0,0,1,0,2,3,23,6,0,0,5,2,0,3
"327",94758,201306260025,2013,6,26,0,160,5,15.984434,120.813475,4,0,1,1,1,0,0,1,0,2,2,18,160,0,0,5,3,0,1
"328",100010,201312240018,2013,12,23,0,160,5,7.308707,125.684118,1,0,1,1,1,0,0,1,0,7,19,105,160,0,0,5,5,0,7
"329",100410,201401040089,2014,1,4,0,19,6,24.645894,89.248011,1,0,1,1,1,0,1,1,0,7,2,19,19,0,0,8,18,0,3
"330",124072,201511050017,2015,11,5,0,95,10,35.329201,43.943679,2,0,1,1,1,0,0,1,0,2,4,34,95,0,0,5,2,1,3
"331",103436,201403240086,2014,3,24,0,110,10,34.437376,35.851879,1,0,1,1,1,0,0,0,0,3,8,49,110,0,0,6,28,0,3
"332",5498,197810140002,1978,10,14,0,209,10,38.395649,27.135641,1,1,1,1,1,-9,0,1,0,3,1,1,217,0,0,6,16,0,3
"333",112642,201411230054,2014,11,23,0,200,10,36.377281,36.993607,1,1,1,1,1,0,1,1,0,3,1,9,200,0,0,6,11,2,3
"334",18649,198409200001,1984,9,20,0,159,3,-11.967368,-76.978462,1,0,1,1,1,-9,0,1,0,3,1,4,159,0,0,6,16,0,3
"335",80510,201103110011,2011,3,11,0,603,8,54.713382,-6.216761,1,0,1,1,1,0,0,1,0,3,14,84,233,0,0,6,31,0,1
"336",90931,201301140020,2013,1,14,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,3,1,1,153,0,0,6,7,0,3
"337",45822,199409140008,1994,9,14,0,205,5,6.867859,101.252068,1,0,1,1,1,-9,0,1,0,3,14,82,205,0,0,6,16,0,3
"338",40329,199203060001,1992,3,6,0,26,3,-17.783219,-63.182042,1,0,0,1,1,1,0,0,0,1,14,67,26,0,0,5,2,0,3
"339",129361,201604280024,2016,4,28,0,4,6,33.797005,69.094902,1,0,1,1,1,0,0,1,0,3,20,109,422,0,0,6,16,2,3
"340",99359,201312020057,2013,12,2,0,4,6,35.650269,63.303184,4,0,1,1,0,1,0,1,0,2,4,29,4,0,0,5,5,40,3
"341",37655,199107060002,1991,7,6,0,45,3,6.270526,-75.572173,3,0,1,1,1,0,1,0,0,3,21,107,45,0,0,6,16,0,3
"342",62232,200504020003,2005,4,2,0,92,6,27.472718,94.912006,1,0,1,1,1,0,0,1,0,3,3,25,92,0,0,6,16,0,2
"343",83730,201112210032,2011,12,21,0,92,6,24.128611,84.185711,3,0,1,1,1,0,0,1,0,7,1,12,92,0,0,8,18,0,6
"344",55961,200001170005,2000,1,17,1,228,10,9.666399,44.371773,5,0,1,1,1,0,0,1,0,6,14,71,69,0,0,13,23,0,1
"345",91983,201303060031,2013,3,6,0,4,6,34.171831,70.621679,4,0,1,1,0,1,0,1,0,9,4,34,4,0,0,13,23,0,1
"346",52410,199706020009,1997,6,2,0,74,7,42.615404,41.71987,3,0,1,1,0,1,0,1,0,3,4,35,167,0,0,6,16,1,1
"347",1094,197207110001,1972,7,11,0,603,8,54.607712,-5.95621,1,0,1,1,1,0,0,1,0,1,14,69,233,0,0,5,5,1,1
"348",143781,201710150041,2017,10,15,0,155,10,31.784838,35.224613,1,0,1,1,1,0,0,0,0,2,3,25,97,0,0,8,19,0,1
"349",14345,198301220004,1983,1,22,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,0,1,0,3,1,7,61,0,0,6,16,0,3
"350",105796,201405220035,2014,5,22,0,95,10,34.879991,44.621049,3,0,1,1,1,0,1,1,0,3,3,25,95,0,0,6,16,0,1
"351",101149,201401260033,2014,1,26,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,2,14,77,153,0,0,5,5,1,6
"352",41790,199207210008,1992,7,21,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,3,19,103,159,0,0,6,16,0,3
"353",7208,197908040002,1979,8,4,0,61,2,13.69288,-89.199161,1,0,1,1,1,-9,0,1,0,9,2,21,61,0,0,13,26,0,6
"354",27019,198803130001,1988,3,13,0,92,6,26.882837,88.279816,1,0,1,1,1,0,0,1,0,2,3,25,92,0,0,5,2,1,6
"355",29169,198812050016,1988,12,5,0,45,3,4.53581,-76.10659,1,0,1,1,1,0,0,1,0,2,14,75,45,0,0,5,2,0,2
"356",142279,201708110026,2017,8,11,0,4,6,32.349622,67.375147,1,0,1,1,1,0,1,1,0,9,3,22,4,0,0,13,23,5,7
"357",23757,198612150003,1986,12,15,0,92,6,31.633078,74.878288,1,0,1,1,1,-9,0,1,0,2,14,77,92,0,0,5,5,3,8
"358",68237,200712150006,2007,12,15,0,97,10,32.08297,34.811886,1,0,1,1,1,0,0,1,0,6,14,77,97,0,0,9,22,0,1
"359",37734,199107100021,1991,7,10,0,209,10,38.062951,42.028031,1,0,1,1,0,1,0,1,0,2,4,29,209,0,0,5,2,8,8
"360",8932,198006100007,1980,6,10,0,217,1,34.081074,-118.394081,1,0,1,1,1,0,0,1,0,3,7,46,94,0,0,6,10,0,3
"361",24637,198704210006,1987,4,21,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,1,1,0,3,1,3,159,0,0,6,16,0,4
"362",82227,201108180019,2011,8,18,0,97,10,31.413155,34.641744,3,0,1,1,1,0,0,1,0,3,14,67,97,0,0,6,11,0,4
"363",62443,200505100008,2005,5,10,0,95,10,33.303566,44.371773,1,0,1,1,0,1,0,1,1,3,4,29,217,0,0,6,15,7,3
"364",45345,199406270001,1994,6,27,1,130,1,19.036019,-98.214348,1,0,1,1,1,-9,0,1,0,6,15,86,130,0,0,5,5,0,3
"365",97976,201310230003,2013,10,23,0,167,9,43.248554,46.597836,1,0,0,1,1,1,0,1,0,2,2,18,167,0,0,5,3,1,6
"366",118662,201505200042,2015,5,20,0,4,6,30.284167,62.044722,3,0,1,1,1,0,0,1,1,3,20,109,217,0,0,6,13,6,2
"367",91931,201303040042,2013,3,4,0,110,10,33.888523,35.503513,1,0,1,1,1,0,0,1,0,3,14,76,110,0,0,6,16,0,3
"368",65917,200702140005,2007,2,14,0,4,6,32.164997,63.425297,1,1,1,1,1,1,0,1,0,2,3,25,4,0,0,5,5,1,1
"369",6159,197902200007,1979,2,20,0,98,8,44.49419,11.346518,1,0,1,1,1,0,0,1,0,6,8,48,98,0,0,13,23,0,3
"370",129242,201604240053,2016,4,24,0,228,10,13.129726,45.385571,1,0,1,1,0,1,0,1,0,3,4,29,228,0,0,6,15,7,7
"371",96113,201308110030,2013,8,11,0,95,10,35.499439,43.234894,1,0,1,1,0,1,0,1,0,2,4,34,95,0,0,5,5,1,7
"372",134522,201610160002,2016,10,15,0,95,10,34.744444,44.967778,1,0,1,1,1,0,0,1,1,3,17,94,95,0,0,6,13,6,7
"373",13234,198207060005,1982,7,6,0,83,2,14.563479,-90.982067,4,0,1,1,1,0,0,1,0,9,3,23,83,0,0,13,22,1,1
"374",24337,198703090012,1987,3,9,0,185,8,40.465595,-3.696263,1,0,1,1,0,1,0,1,0,1,4,34,185,0,0,5,2,1,4
"375",119891,201506270066,2015,6,27,0,60,10,30.022924,31.185192,1,0,1,1,1,0,0,1,0,7,2,21,60,0,0,8,19,0,3
"376",85627,201204150017,2012,4,15,0,4,6,34.516895,69.147011,1,0,1,1,1,0,1,1,0,3,7,46,101,0,0,6,11,3,4
"377",66708,200706070038,2007,6,7,0,155,10,31.427173,34.376977,1,0,1,1,1,0,0,1,0,3,4,34,97,0,0,6,11,0,3
"378",106602,201406100081,2014,6,10,0,205,5,6.242799,101.297732,3,0,1,1,1,0,0,1,0,9,3,25,205,0,0,13,23,0,3
"379",139253,201704190058,2017,4,19,0,4,6,32.984042,69.430782,3,0,1,1,0,1,1,0,0,2,4,36,4,0,0,5,5,1,3
"380",18623,198409140003,1984,9,14,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,0,0,1,2,18,159,1,0,5,3,0,2
"381",104912,201405010062,2014,5,1,0,41,11,7.619742,16.96243,1,0,1,1,1,0,0,1,0,3,14,75,41,0,0,6,16,15,2
"382",14703,198303250008,1983,3,25,0,603,8,54.463367,-6.328597,1,0,1,1,1,0,0,1,0,3,3,23,233,0,0,6,7,0,7
