"","iyear","imonth","iday","extended","country","region","latitude","longitude","specificity","vicinity","crit1","crit2","crit3","doubtterr","multiple","success","suicide","attacktype1","targtype1","targsubtype1","natlty1","guncertain1","individual","weaptype1","weapsubtype1","nkill","nwound","property","Cluster"
"15513",1983,12,12,0,106,10,29.347702,47.94912,1,0,1,1,1,0,0,1,0,3,7,46,69,0,0,6,15,0,3,1,6
"15514",1977,12,20,0,217,1,40.769142,-74.031174,1,0,1,1,1,0,0,0,0,3,1,5,217,0,0,6,16,0,0,1,7
"15515",1986,11,6,0,145,2,11.727473,-86.21585,4,0,1,1,0,1,0,1,0,2,4,29,145,0,0,5,2,7,0,1,7
"15516",2013,10,23,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,1,2,95,0,0,6,16,0,1,-9,2
"15517",2015,12,10,0,214,9,48.020912,37.529469,1,0,1,1,0,1,0,1,0,2,4,34,214,0,0,6,11,0,0,0,6
"15518",2017,3,19,0,228,10,17.345785,44.618122,1,0,1,1,0,1,0,0,0,9,4,34,228,0,0,13,27,20,0,0,8
"15519",1976,9,24,0,83,2,13.61667,-89.199161,5,0,1,1,1,0,0,1,0,7,1,9,83,0,0,8,18,1,1,1,7
"15520",1995,5,16,0,6,10,36.763763,3.055413,1,0,1,1,1,0,0,1,0,1,10,53,6,0,0,13,23,1,0,0,8
"15521",2015,11,8,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,77,95,0,0,6,15,1,1,1,5
"15522",1983,11,22,0,61,2,13.697393,-88.007249,1,0,1,1,0,1,0,1,0,2,4,29,61,0,0,5,2,3,0,1,7
"15523",2013,2,12,0,200,10,33.725571,36.104458,1,1,1,1,0,1,0,1,0,1,4,34,94,0,0,5,5,1,0,1,6
"15524",1987,2,28,0,69,8,42.699997,9.447317,1,0,1,1,1,0,1,1,0,3,2,21,69,0,0,13,23,0,0,1,8
"15525",2014,9,29,0,182,11,4.73538,45.2024,1,0,1,1,1,0,0,1,0,2,15,85,182,1,0,5,5,1,0,0,5
"15526",1992,4,5,0,14,12,-35.308236,149.124224,1,0,1,1,1,-9,0,1,0,9,7,46,94,0,0,13,23,0,3,1,8
"15527",1990,6,29,0,209,10,41.106178,28.689863,1,0,1,1,1,0,0,1,0,2,14,71,209,0,0,5,2,1,15,1,5
"15528",1982,11,4,0,88,2,14.0833,-87.2167,1,0,1,1,1,0,0,1,0,3,2,21,88,0,0,6,16,0,0,1,7
"15529",2012,1,12,0,153,6,33.93573,71.487518,1,0,1,1,1,0,0,1,0,2,3,22,153,0,0,6,11,6,11,1,6
"15530",1983,8,27,0,69,8,48.856644,2.34233,1,0,1,1,1,-9,0,1,0,4,6,42,69,0,0,5,5,0,0,0,3
"15531",1983,11,16,0,43,3,-33.366238,-70.505302,1,0,1,1,1,0,0,1,0,3,19,100,43,0,0,6,16,0,0,1,7
"15532",2016,3,7,0,60,10,31.126646,33.800865,1,1,1,1,0,1,0,1,0,3,4,29,60,0,0,6,16,2,3,1,6
"15533",1998,7,29,0,92,6,26.556685,91.479862,1,0,1,1,1,0,0,1,0,3,14,74,92,1,0,6,12,11,29,-9,2
"15534",2014,8,13,0,95,10,34.271034,45.163567,1,0,1,1,1,0,1,1,0,3,14,76,95,0,0,6,16,0,0,1,5
"15535",2012,5,16,0,153,6,34.002579,71.382477,1,0,1,1,1,0,0,1,0,3,8,49,153,0,0,6,12,0,0,1,6
"15536",2008,4,19,0,95,10,35.45211,44.375465,1,1,1,1,1,0,0,1,0,3,14,67,95,0,0,6,15,1,4,-9,2
"15537",2016,1,27,0,60,10,31.126646,33.800865,1,0,1,1,0,1,0,1,0,3,4,35,60,0,0,6,16,4,12,0,6
"15538",2011,12,22,0,160,5,8.214854,123.542759,1,0,0,1,1,1,0,1,0,7,14,73,160,0,0,8,18,0,0,1,5
"15539",2001,5,15,0,155,10,31.879218,35.305983,1,1,1,1,1,0,0,1,0,2,14,71,97,0,0,5,2,1,1,-9,2
"15540",2007,10,16,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,1,2,-9,2
"15541",1981,2,26,0,83,2,14.622869,-90.529068,1,0,1,1,1,0,0,1,0,1,8,48,83,0,0,5,5,1,0,0,7
"15542",2012,11,30,0,153,6,26.04418,68.936897,1,0,1,1,1,0,0,0,0,1,22,109,153,0,0,5,5,0,12,1,5
"15543",1982,10,0,0,110,10,33.246259,35.5001,1,0,1,1,1,0,0,1,0,3,14,75,110,0,0,6,15,3,16,1,5
"15544",1991,11,10,0,92,6,18.580556,82.12,1,0,1,1,1,0,0,1,0,3,3,25,92,0,0,6,8,9,13,1,6
"15545",2014,10,3,0,96,8,54.862063,-7.663165,1,0,1,1,1,0,0,1,0,7,14,82,96,1,0,8,18,0,0,1,5
"15546",1983,3,2,0,45,3,2.113188,-74.769206,1,0,1,1,0,1,0,1,0,2,4,29,45,0,0,5,2,5,0,1,7
"15547",2000,2,11,0,110,10,33.353333,35.512778,1,0,1,1,1,0,0,1,0,2,4,34,97,1,0,5,5,1,2,0,6
"15548",1997,11,30,0,92,6,28.585836,77.153336,1,0,1,1,1,0,0,1,0,3,20,106,92,0,0,6,16,2,58,1,5
"15549",2001,2,18,0,103,7,53.283333,69.383333,1,0,1,1,1,0,0,1,0,3,19,100,103,0,0,6,16,0,1,-9,2
"15550",2017,8,8,0,95,10,31.044371,46.261452,1,1,1,1,1,0,0,0,0,2,1,3,95,0,0,5,5,0,0,-9,2
"15551",2012,3,22,0,141,6,28.127792,82.295006,1,0,1,1,1,0,0,1,0,3,19,99,141,0,0,6,16,0,6,1,5
"15552",1992,4,29,0,160,5,13.785793,84.375233,5,0,1,1,1,0,0,1,0,6,2,15,160,0,0,13,23,0,0,0,8
"15553",1986,10,6,0,603,8,54.450971,-6.79434,1,0,1,1,0,1,0,1,0,1,4,34,233,0,0,5,5,1,5,0,6
"15554",1981,8,18,0,362,8,51.612664,13.762142,1,0,1,1,0,1,0,1,0,3,4,27,217,0,0,8,18,0,0,1,6
"15555",2013,3,20,0,92,6,18.942747,72.827252,1,0,1,1,1,0,0,1,0,8,14,77,92,0,0,9,21,0,1,0,8
"15556",1995,6,17,0,153,6,24.891115,67.143311,1,0,1,1,1,-9,0,1,0,1,14,67,153,0,0,13,21,1,0,0,3
"15557",2013,2,17,0,4,6,31.76147,64.621428,3,0,1,1,0,1,0,1,0,3,4,37,422,0,0,6,16,0,0,1,6
"15558",2014,4,6,0,160,5,14.465,120.959167,1,0,0,1,1,1,0,1,0,1,10,56,160,0,0,5,3,1,0,0,5
"15559",1979,3,16,0,61,2,13.701964,-89.147774,1,0,1,1,1,0,0,1,0,7,15,86,61,0,0,13,23,0,0,1,8
"15560",1997,10,13,0,60,10,28.097438,30.756499,1,0,1,1,1,0,1,1,0,2,3,25,60,0,0,5,5,11,0,1,6
"15561",2001,4,11,0,202,7,38.552185,68.767441,1,0,1,1,1,1,0,1,0,1,2,21,202,0,0,5,2,4,0,-9,2
"15562",2000,7,8,0,6,10,36.611068,2.406022,1,1,1,1,1,0,0,1,0,2,14,72,6,0,0,9,23,9,0,0,5
"15563",1988,6,21,0,29,11,-24.658056,25.912222,1,0,1,1,1,-9,0,1,0,3,1,5,29,0,0,6,16,0,0,1,3
"15564",1988,5,1,0,142,8,51.603191,6.049197,1,0,1,1,0,1,0,1,0,1,4,34,216,0,0,6,15,2,1,0,6
"15565",2008,8,13,0,205,5,6.700696,101.433915,3,0,0,1,1,1,0,1,0,2,3,25,205,0,0,5,5,0,1,0,6
"15566",2013,8,5,0,60,10,31.126646,33.800865,1,0,1,1,0,1,0,1,0,2,4,36,60,0,0,5,5,1,0,0,6
"15567",1987,5,10,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,3,21,107,216,0,0,6,16,0,0,1,7
"15568",1983,6,16,0,110,10,34.438094,35.830837,1,0,1,1,1,0,0,1,0,2,14,79,110,0,0,5,2,10,0,1,5
"15569",2009,9,15,0,160,5,13.20547,123.582193,1,0,1,1,1,0,0,1,0,2,3,23,160,1,0,5,5,0,1,1,6
"15570",1981,3,31,0,185,8,43.258434,-2.921819,1,0,1,1,1,-9,0,1,0,3,1,7,185,0,0,6,16,0,0,1,3
"15571",1983,1,8,0,185,8,43.420422,-2.722158,1,0,1,1,0,1,0,0,0,1,4,34,185,0,0,5,2,2,0,0,6
"15572",2016,3,12,0,92,6,19.33197,81.406269,1,0,1,1,0,1,0,1,0,2,4,29,92,0,0,5,5,2,4,0,6
"15573",1983,9,5,0,61,2,13.876944,-89.173556,1,0,1,1,0,1,0,1,0,2,4,29,61,0,0,5,2,15,0,1,7
"15574",2014,1,31,0,95,10,33.055448,43.714248,3,0,1,1,1,0,1,0,1,3,4,36,95,0,0,6,13,2,0,0,6
"15575",2005,8,9,0,205,5,6.700696,101.433915,4,0,1,1,1,0,0,1,0,3,8,50,205,0,0,6,12,0,4,1,6
"15576",1981,4,27,0,603,8,54.607712,-5.95621,1,0,1,1,1,0,0,1,0,3,14,73,216,0,0,6,15,1,3,1,5
"15577",1983,6,26,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,0,0,3,19,100,159,0,0,6,16,0,0,0,7
"15578",1987,6,12,0,78,8,37.99749,23.762728,1,0,1,1,0,1,0,0,0,1,4,34,78,0,0,6,15,0,0,0,6
"15579",1997,8,14,0,45,3,6.242026,-75.564766,1,0,1,1,1,0,0,0,0,3,2,21,45,0,0,6,16,0,0,1,7
"15580",1987,10,20,0,11,3,-32.951052,-60.666365,1,0,1,1,1,0,0,1,0,3,1,2,11,0,0,6,16,0,0,1,7
"15581",1978,12,0,0,145,2,12.103822,-86.267014,1,0,1,1,1,0,0,1,0,1,14,68,145,0,0,13,23,1,0,0,7
"15582",2015,1,27,0,160,5,9.595312,125.698534,1,1,1,1,0,1,0,1,0,2,4,29,160,0,0,5,5,1,0,0,6
"15583",2011,11,26,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,75,95,0,0,6,16,0,1,-9,2
"15584",2005,8,5,0,167,9,56.832639,60.600856,1,0,1,1,1,0,0,0,0,3,19,99,167,0,0,6,14,0,0,0,5
"15585",2014,1,19,0,4,6,34.472681,68.667803,3,0,1,1,1,0,0,1,0,3,14,67,4,0,0,6,10,2,0,0,5
"15586",1998,8,20,0,168,11,-1.957876,30.112735,2,0,1,1,1,0,0,1,0,2,14,67,168,0,0,5,5,2,2,1,5
"15587",2014,7,16,0,153,6,30.200819,66.994354,1,0,1,1,1,0,0,1,0,2,1,7,153,0,0,5,5,0,5,-9,2
"15588",1996,4,3,0,160,5,6.929089,122.07885,1,0,1,1,1,-9,0,1,0,3,1,11,160,0,0,6,16,1,5,1,3
"15589",2014,11,30,0,160,5,8.312616,126.003616,1,0,1,1,1,0,0,1,0,2,2,15,160,0,0,5,5,4,6,1,6
"15590",2012,9,9,0,4,6,34.50818,70.200673,1,0,1,1,0,1,0,1,0,3,4,37,422,0,0,6,8,0,4,0,6
"15591",2007,6,19,0,4,6,32.195272,67.038779,4,0,1,1,1,0,0,1,0,2,7,47,999,1,0,5,5,2,1,1,6
"15592",1983,6,24,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,3,1,2,159,0,0,6,16,0,0,1,7
"15593",2010,8,23,0,153,6,32.306099,69.579956,1,0,1,1,1,0,0,1,1,3,15,86,153,0,0,6,13,41,30,1,4
"15594",2015,10,18,0,95,10,35.465576,44.380392,2,0,1,1,1,0,0,1,0,2,2,18,95,0,0,5,5,1,0,1,6
"15595",2004,11,19,0,186,6,6.902165,79.874923,1,0,1,1,1,0,0,1,0,1,2,14,186,1,0,5,5,2,0,-9,2
"15596",2005,5,28,1,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,6,2,15,153,0,0,5,5,1,0,0,6
"15597",2016,5,3,0,95,10,33.07835,44.254719,1,0,1,1,1,0,0,1,0,3,1,7,95,0,0,6,16,2,8,-9,2
"15598",1980,3,17,0,61,2,13.43204,-85.299956,5,0,1,1,1,0,0,1,0,3,2,21,61,0,0,6,16,0,0,1,7
"15599",2012,4,19,0,182,11,5.185013,46.825284,4,0,1,1,0,1,0,1,0,3,4,29,65,0,0,6,8,3,0,1,6
"15600",2017,9,26,0,160,5,6.929089,122.07885,1,0,1,1,1,0,0,1,0,2,3,25,160,0,0,5,3,1,2,-9,2
"15601",2014,2,10,0,4,6,33.079557,61.177437,3,0,1,1,1,0,0,1,0,3,14,67,4,0,0,6,8,2,1,0,5
"15602",1990,7,13,0,160,5,14.596051,120.978666,1,0,1,1,1,0,0,0,0,3,1,12,160,0,0,6,11,0,0,1,6
"15603",2013,2,6,0,160,5,13.941876,121.16442,1,0,1,1,1,0,0,1,0,1,2,15,160,0,0,5,5,1,0,0,6
"15604",2015,1,6,0,95,10,33.907707,42.542435,1,0,1,1,1,0,0,1,1,3,4,34,95,0,0,6,13,25,21,1,6
"15605",1987,11,8,0,159,3,-12.038779,-76.119874,1,0,1,1,1,0,0,1,0,2,14,75,159,0,0,5,2,7,0,1,7
"15606",1988,3,10,0,160,5,18.56163,121.23189,1,0,1,1,1,0,0,1,0,2,3,22,160,0,0,5,2,2,0,1,6
"15607",1977,12,13,0,98,8,40.608772,14.983035,1,0,1,1,1,0,0,1,0,7,22,110,98,0,0,8,19,0,0,1,5
"15608",2010,11,20,0,153,6,34.110325,71.163803,1,0,1,1,1,0,0,1,0,3,8,49,153,0,0,6,16,0,0,1,6
"15609",1998,8,26,0,235,9,42.678181,20.618366,1,0,1,1,1,0,0,1,0,3,14,71,175,0,0,6,7,11,3,0,5
"15610",1991,3,31,0,183,11,-29.601439,30.376695,4,0,1,1,1,-9,0,1,0,1,14,67,183,0,0,5,3,3,0,0,3
"15611",1981,5,5,0,603,8,51.504387,-0.140041,1,0,1,1,1,0,0,0,0,1,2,16,216,0,0,6,9,0,1,0,6
"15612",2012,11,21,0,228,10,13.148959,44.85055,4,0,1,1,0,1,0,1,0,2,4,29,228,0,0,5,5,0,3,-9,2
"15613",2015,1,10,0,92,6,24.479971,87.86619,1,0,1,1,1,0,0,1,0,3,8,49,92,0,0,6,17,0,1,-9,2
"15614",2008,8,17,0,16,7,40.41724,49.903461,1,0,1,1,1,0,0,1,0,3,15,86,16,0,0,6,7,3,10,1,5
"15615",2014,7,23,0,153,6,34.021103,71.287421,3,0,1,1,1,0,0,1,0,2,3,23,153,0,0,5,5,0,2,1,6
"15616",2016,12,8,0,182,11,1.639161,44.526451,1,0,1,1,0,1,0,1,0,3,4,29,422,0,0,6,16,3,2,1,6
"15617",2014,4,27,0,95,10,36.354145,43.14357,1,0,1,1,1,0,0,1,0,3,3,23,95,0,0,6,7,0,5,0,6
"15618",2010,8,7,0,4,6,34.878511,63.340243,1,0,1,1,1,0,0,1,0,2,14,67,4,1,0,9,24,1,0,0,5
"15619",1980,9,19,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,0,1,0,3,1,3,61,0,0,6,16,0,0,1,7
"15620",1989,9,12,0,186,6,6.941837,79.861687,1,0,1,1,1,0,0,1,0,1,1,6,186,0,0,5,3,1,0,0,6
"15621",1982,1,15,0,83,2,14.638379,-91.230164,1,0,1,1,1,-9,0,1,0,2,14,75,83,0,0,5,2,2,6,1,3
"15622",2007,12,11,0,6,10,36.763763,3.055413,1,0,1,1,1,0,1,1,0,3,2,14,6,0,0,6,15,20,84,0,4
"15623",2003,3,19,0,160,5,7.150033,125.95,1,0,1,1,1,1,0,1,0,7,19,99,160,0,0,8,18,0,3,1,5
"15624",2011,1,12,0,4,6,33.473579,68.650841,1,0,1,1,1,0,0,1,0,2,2,18,4,0,0,5,5,1,2,1,6
"15625",2016,11,16,0,155,10,32.222271,35.253506,1,0,1,1,1,0,0,1,0,2,2,21,155,0,0,5,5,1,3,-9,2
"15626",2011,7,12,0,95,10,32.604393,44.007145,1,0,1,1,1,0,1,1,0,7,1,1,95,0,0,8,18,1,1,1,8
"15627",2011,4,20,0,92,6,24.879996,85.529973,1,0,1,1,1,0,0,1,0,3,20,107,92,0,0,6,16,0,0,1,5
"15628",2016,4,4,0,209,10,38.49928,43.373208,3,0,1,1,1,0,1,1,0,3,3,23,209,0,0,6,16,0,0,1,6
"15629",2006,5,17,0,205,5,6.210408,101.820757,3,0,1,1,1,0,0,1,0,3,3,25,205,0,0,6,16,2,3,1,6
"15630",2007,11,26,0,95,10,34.621521,43.668377,1,0,1,1,1,0,0,1,0,2,2,18,95,0,0,5,5,1,0,0,6
"15631",2006,9,20,0,4,6,35,69.233333,1,0,1,1,1,0,0,1,0,3,14,67,4,0,0,6,7,5,18,0,5
"15632",2012,4,30,0,153,6,34.113892,72.48333,1,0,1,1,1,0,0,1,0,3,8,49,153,0,0,6,16,0,0,1,6
"15633",2001,8,17,0,93,5,5.183798,97.141575,1,1,1,1,1,0,1,1,0,3,21,107,93,0,0,6,16,0,0,1,5
"15634",2008,12,30,0,160,5,13.571118,123.186766,1,0,1,1,1,0,0,1,0,2,14,67,160,1,0,5,3,1,0,0,5
"15635",2015,9,9,0,113,10,32.867867,13.189067,1,0,1,1,1,1,0,1,0,3,3,26,113,0,0,6,15,0,0,1,6
"15636",2016,1,11,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,1,5,1,7,95,0,0,6,15,21,50,1,4
"15637",1984,12,30,0,159,3,-13.27589,-73.875738,1,0,1,1,1,-9,0,1,0,1,14,75,159,0,0,13,23,3,2,1,3
"15638",2006,4,2,0,167,9,61.25,73.416667,1,0,1,1,1,0,0,1,0,8,14,71,103,0,0,9,22,0,1,0,8
"15639",2017,6,19,0,153,6,25.05258,61.746845,1,0,1,1,0,1,0,1,0,2,4,35,153,0,0,5,2,3,3,1,6
"15640",2015,1,27,0,153,6,34.006004,71.53743,1,0,1,1,1,0,0,1,0,3,3,23,153,0,0,6,7,0,0,0,6
"15641",2015,4,11,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,74,95,0,0,6,16,2,7,1,5
"15642",1994,10,18,0,153,6,24.891115,67.143311,1,0,1,1,1,-9,0,1,0,2,3,23,153,0,0,5,5,3,2,1,3
"15643",2001,11,10,0,45,3,7.7833,-73.73329,1,0,1,1,1,0,0,1,0,2,14,67,45,0,0,5,5,12,0,0,7
"15644",1988,12,15,0,61,2,13.344322,-88.437463,1,0,1,1,1,0,0,1,0,3,19,103,61,0,0,6,16,0,0,1,7
"15645",1989,7,31,0,186,6,6.941837,79.861687,1,0,1,1,1,0,0,1,0,1,10,54,186,0,0,5,3,1,0,0,6
"15646",2004,3,16,0,6,10,36.156944,2.404167,1,0,1,1,1,0,0,1,0,3,3,25,6,1,0,6,16,0,3,-9,2
"15647",2014,4,12,0,153,6,30.200819,66.994354,1,0,1,1,1,0,0,1,0,3,14,74,153,0,0,6,17,0,0,1,5
"15648",2011,6,19,0,95,10,31.044371,46.261452,1,0,1,1,1,0,0,1,0,3,2,18,95,0,0,6,17,0,0,1,6
"15649",1982,8,13,1,217,1,38.813372,-89.956805,1,0,1,1,1,0,0,1,0,6,5,41,217,0,0,5,5,0,0,0,7
"15650",2015,4,30,0,228,10,12.825748,44.79438,4,0,1,0,1,1,0,1,0,9,22,109,228,0,0,13,21,8,13,1,1
"15651",2014,5,10,0,95,10,35.99588,42.829136,1,0,1,1,0,1,0,1,0,6,4,27,95,0,0,5,5,20,0,-9,2
"15652",2017,12,26,0,603,8,55.011562,-7.312045,1,0,1,1,1,0,0,1,0,2,14,67,233,0,0,5,5,0,1,0,5
"15653",2016,12,1,0,95,10,33.457123,43.471428,1,0,1,1,1,0,1,1,0,3,21,107,95,0,0,6,16,0,0,1,5
"15654",2011,7,25,0,95,10,33.74324,44.623825,1,0,1,1,1,0,0,1,0,3,2,21,95,0,0,6,17,0,3,1,6
"15655",1987,11,17,0,145,2,12.47205,-85.43822,1,0,1,1,0,1,0,1,0,2,4,29,145,0,0,5,2,28,0,1,7
"15656",2016,1,29,0,4,6,36.889477,68.361082,3,0,1,1,1,0,1,1,0,7,3,25,4,0,0,8,18,0,0,1,8
"15657",1991,6,12,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,1,1,0,3,1,3,159,0,0,6,28,0,0,1,7
"15658",1997,9,17,0,45,3,9.71809,-75.12097,1,0,1,1,1,-9,0,1,0,2,14,75,45,0,0,5,5,9,0,1,3
"15659",1995,11,1,0,34,11,-3.375828,29.364107,1,0,1,1,1,0,0,1,0,3,14,65,34,0,0,6,7,2,20,1,5
"15660",2009,12,25,0,95,10,33.303566,44.371773,1,1,1,1,1,0,0,1,0,3,14,67,95,0,0,6,17,3,20,0,5
"15661",1996,9,19,1,182,11,2.059819,45.326115,1,0,1,1,1,-9,0,1,0,6,12,62,182,0,0,13,23,0,0,0,8
"15662",2016,6,22,0,209,10,38.220222,27.646235,1,0,1,1,1,0,1,1,0,3,3,22,209,0,0,6,11,0,0,1,6
"15663",2016,8,3,0,60,10,30.608472,33.617577,4,0,1,1,1,0,0,0,0,3,20,107,60,0,0,6,16,0,0,0,5
"15664",2013,3,5,0,95,10,35.778622,43.265488,1,1,1,1,1,0,1,1,0,3,3,25,95,0,0,6,16,0,1,0,6
"15665",2017,4,5,1,159,3,-13.487211,-73.190216,4,0,1,1,1,0,0,1,0,6,14,68,159,0,0,13,23,0,1,0,8
"15666",2009,4,1,0,153,6,34.390975,71.897185,1,0,1,1,1,0,0,1,0,3,21,107,153,0,0,6,17,0,0,1,5
"15667",2007,5,19,0,4,6,36.705776,68.87706,1,0,1,1,1,0,0,1,1,3,4,34,422,1,0,6,13,8,16,1,6
"15668",2015,3,17,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,74,95,0,0,6,16,3,11,-9,2
"15669",2014,2,15,0,94,10,27.856389,60.180556,1,0,1,1,1,0,0,1,0,2,15,85,94,0,0,5,5,0,0,-9,2
"15670",1983,6,4,0,159,3,-25.282773,-76.658093,5,0,1,1,1,0,0,1,0,1,14,67,159,1,0,13,23,4,0,0,7
"15671",2016,8,1,0,209,10,38.858721,40.589609,4,0,1,1,1,0,0,1,0,3,3,23,209,0,0,6,15,7,3,1,6
"15672",2011,2,14,1,229,11,-0.064988,29.510771,1,0,1,1,1,0,0,1,0,6,1,4,183,0,0,13,23,0,0,0,8
"15673",1996,9,20,0,45,3,3.800889,-76.641271,4,0,1,1,1,-9,0,1,0,9,3,22,45,0,0,13,23,1,9,1,3
"15674",2015,8,22,0,123,11,15.769755,1.150137,1,0,1,1,1,0,0,1,0,3,7,47,422,0,0,6,8,0,2,1,6
"15675",2014,10,1,0,4,6,33.596167,69.643977,4,0,1,1,1,0,0,1,0,3,14,67,4,0,0,6,16,7,13,-9,2
"15676",1980,7,2,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,1,1,0,3,1,7,61,0,0,6,16,0,2,1,7
"15677",1989,5,9,0,92,6,34.08374,74.789902,1,0,1,1,1,0,0,1,0,3,19,99,92,0,0,6,16,1,9,1,5
"15678",2014,5,20,0,153,6,33.006516,70.068253,1,0,1,1,1,0,0,1,0,3,1,6,153,0,0,6,16,0,0,1,6
"15679",2015,10,12,1,4,6,32.397381,64.47316,3,0,1,1,1,0,1,1,0,6,3,24,4,0,0,13,23,32,2,0,8
"15680",1981,2,3,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,0,1,0,3,1,2,61,0,0,6,16,0,0,1,7
"15681",2012,4,15,0,147,11,11.974328,8.50026,1,0,1,1,1,0,0,1,0,3,14,67,147,1,0,6,17,0,3,1,5
"15682",2014,9,1,0,4,6,31.363647,63.958611,4,0,1,1,1,0,0,0,0,3,20,111,153,0,0,6,16,0,0,0,5
"15683",2005,7,29,0,209,10,37.577039,43.736096,1,0,1,1,1,0,0,1,0,3,4,34,209,0,0,6,15,2,1,1,6
"15684",2017,5,29,0,95,10,30.510054,47.778095,1,0,1,1,1,0,0,1,0,3,3,25,95,0,0,6,17,0,0,1,6
"15685",2015,10,21,0,37,11,11.106175,14.173755,1,0,1,1,1,0,0,1,0,2,14,75,37,0,0,5,5,8,9,0,5
"15686",2010,11,27,0,167,9,44.363714,44.747425,1,0,1,1,1,0,0,1,0,2,2,18,167,0,0,8,18,1,0,1,6
"15687",2012,11,10,0,4,6,32.29097,61.543044,3,0,1,1,1,0,0,1,0,1,2,20,4,0,0,5,5,1,0,0,6
"15688",2003,2,8,0,98,8,45.490623,11.970517,1,0,1,1,1,0,1,1,0,3,15,86,98,0,0,6,16,0,0,1,5
"15689",2014,4,12,0,4,6,33.335258,69.928467,1,0,1,1,1,0,1,1,0,3,3,23,4,0,0,6,8,2,1,1,6
"15690",1982,1,15,0,83,2,14.622869,-90.529068,1,0,1,1,1,0,0,1,0,1,2,18,83,0,0,5,2,2,0,0,7
"15691",1980,5,29,0,217,1,41.079273,-85.139351,1,0,1,1,1,0,0,0,0,1,12,61,217,0,1,5,4,0,1,0,7
"15692",1994,1,11,0,156,2,8.994269,-79.518792,1,0,1,1,1,0,0,1,0,3,2,15,156,0,0,6,16,0,0,1,7
"15693",2016,1,8,1,123,11,16.771051,-3.004095,1,0,1,1,1,0,0,1,0,6,15,85,199,0,0,5,5,0,0,0,5
"15694",2010,8,16,0,95,10,33.953167,44.921906,1,0,1,1,1,0,0,1,1,3,14,69,94,0,0,6,15,3,12,-9,2
"15695",1979,3,22,0,603,8,54.787715,-6.492314,4,0,1,1,1,0,1,1,0,3,2,21,233,0,0,6,16,0,0,1,6
"15696",2017,8,28,0,43,3,-40.231022,-72.331113,4,0,1,1,1,0,0,1,0,7,1,5,43,0,0,8,18,0,0,1,7
"15697",2016,9,14,0,38,1,43.251298,-79.844161,1,0,1,1,1,0,0,1,0,7,15,86,38,0,1,8,18,0,0,1,7
"15698",2000,9,18,0,603,8,54.607712,-5.95621,1,0,1,1,1,0,0,1,0,3,2,18,216,1,0,6,14,0,0,1,6
"15699",2017,3,11,0,141,6,27.708754,85.329498,1,0,1,1,1,0,0,1,0,7,19,99,141,0,0,8,20,0,0,1,5
"15700",1985,6,10,0,61,2,13.77413,-89.212516,4,0,1,1,1,0,1,1,0,3,21,107,61,0,0,6,16,0,0,1,7
"15701",1992,11,17,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,3,1,1,159,0,0,6,16,0,0,1,7
"15702",2014,8,27,1,4,6,33.379089,65.016518,2,0,1,1,1,0,1,1,0,6,3,25,4,0,0,5,5,12,1,0,6
"15703",2013,9,7,0,228,10,15.325443,44.211895,1,0,1,1,1,0,0,1,0,3,2,20,228,1,0,6,16,1,0,0,6
"15704",1985,3,27,0,45,3,3.429344,-76.516037,1,0,1,1,1,0,0,1,0,3,3,22,45,0,0,6,16,0,0,1,7
"15705",2013,1,9,0,104,11,3.938715,41.844707,1,0,1,1,1,0,0,1,0,2,7,47,422,1,0,6,7,0,0,1,6
"15706",2014,8,30,0,4,6,34.021194,68.999535,1,0,1,1,1,0,0,1,0,3,3,25,4,0,0,6,16,5,0,-9,2
"15707",2009,5,21,0,160,5,15.399881,121.379124,1,0,1,1,1,0,0,1,0,7,2,21,160,1,0,8,18,0,0,1,8
"15708",2005,4,15,0,45,3,2.95485,-76.26825,1,0,1,1,1,0,0,1,0,3,14,67,45,0,0,6,16,4,17,1,7
"15709",1999,2,28,0,230,11,-15.415393,28.284354,1,0,1,1,1,0,1,1,0,3,19,100,230,1,0,6,16,0,0,1,5
"15710",2014,7,18,0,97,10,31.821444,34.665169,1,0,1,1,1,0,0,0,0,3,20,109,97,0,0,6,11,0,0,0,5
"15711",2000,11,19,0,94,10,32.52081,47.377166,1,1,1,1,1,0,0,1,0,3,14,67,94,0,0,6,11,0,0,0,5
